"lat","lon","year","pop1","citystate","vc_per100k"
47.6587802,-117.4260466,1986,177893,"Spokane WA",1950.04862473509
42.4733688,-83.2218731,2004,77739,"Southfield MI",1950.11512882852
34.0194543,-118.4911912,1989,96550,"Santa Monica CA",1950.28482651476
32.912624,-96.6388833,1997,204609,"Garland TX",1950.54958481787
39.768403,-86.158068,1988,483187,"Indianapolis IN",1950.79751731731
41.117744,-73.4081575,2008,83503,"Norwalk CT",1950.82811395998
41.7014912,-71.1550451,1992,92418,"Fall River MA",1950.91865221061
27.5305671,-99.4803241,1994,141872,"Laredo TX",1951.0544716364
42.240872,-83.2696509,1988,72473,"Taylor MI",1951.07143349937
32.8140177,-96.9488945,2003,199168,"Irving TX",1951.11664524422
40.4862157,-74.4518188,2005,50119,"New Brunswick NJ",1951.35577325964
40.7281575,-74.0776417,1980,222764,"Jersey City NJ",1951.39250507263
33.4483771,-112.0740373,1986,927055,"Phoenix AZ",1951.44840381639
45.5579451,-94.1632404,1998,40787,"Saint Cloud MN",1951.60222619952
43.6187102,-116.2146068,1996,153258,"Boise ID",1951.61100888697
34.7464809,-92.2895948,1978,144823,"Little Rock AR",1952.03800501302
35.7795897,-78.6381787,1999,263008,"Raleigh NC",1952.4120939287
41.49932,-81.6943605,1977,638793,"Cleveland OH",1952.43216503625
34.6867846,-118.1541632,1998,117900,"Lancaster CA",1952.50212044105
31.7775757,-106.4424559,2007,616029,"El Paso TX",1952.50548269643
37.4137536,-79.1422464,1980,66886,"Lynchburg VA",1952.57602487815
42.324204,-83.400211,2010,84094,"Westland MI",1952.57687825529
41.7605849,-88.3200715,1981,77794,"Aurora IL",1952.59274494177
35.0456297,-85.3096801,1986,167406,"Chattanooga TN",1952.73765575905
29.6516344,-82.3248262,1985,90741,"Gainesville FL",1952.81074707133
33.952602,-84.5499327,2001,60165,"Marietta GA",1952.96268594698
33.2148412,-97.1330683,2002,84121,"Denton TX",1953.13893082583
36.9613356,-120.0607176,2005,50375,"Madera CA",1953.34987593052
35.262082,-81.1873005,1988,54355,"Gastonia NC",1953.8220954834
32.0835407,-81.0998342,1982,144587,"Savannah GA",1953.84094005685
31.549333,-97.1466695,1988,106197,"Waco TX",1953.91583566391
47.3223221,-122.3126222,1992,69142,"Federal Way WA",1953.94984235342
27.9658533,-82.8001026,1975,72209,"Clearwater FL",1954.05004916285
34.0122346,-117.688944,1993,63863,"Chino CA",1954.18317335546
41.8781136,-87.6297982,1979,3060801,"Chicago IL",1955.10913646461
37.6688205,-122.0807964,1986,104743,"Hayward CA",1955.26192681134
29.7355047,-94.9774274,1996,70207,"Baytown TX",1955.64544845956
40.7127837,-74.0059413,1979,7109420,"New York NY",1955.84168610098
42.9133602,-85.7053085,1993,64421,"Wyoming MI",1955.88395088558
32.8140177,-96.9488945,1983,121631,"Irving TX",1955.91584382271
31.4637723,-100.4370375,1988,87113,"San Angelo TX",1956.08003397886
42.9956397,-71.4547891,1992,99778,"Manchester NH",1956.34308164124
35.6145169,-88.8139469,1983,52342,"Jackson TN",1956.36391425624
29.9510658,-90.0715323,1988,538047,"New Orleans LA",1956.70638438649
44.9428975,-123.0350963,1988,84004,"Salem OR",1957.0496643017
37.2089572,-93.2922989,1999,143680,"Springfield MO",1957.12694877506
33.7739053,-117.9414477,1992,148369,"Garden Grove CA",1957.2821815878
34.0165053,-118.1137535,1990,59564,"Montebello CA",1957.5582566651
36.0726354,-79.7919754,1986,163614,"Greensboro NC",1957.65643526838
31.9973456,-102.0779146,2002,99224,"Midland TX",1958.19559783923
42.0450722,-87.6876969,1984,73431,"Evanston IL",1958.30099004508
33.9816812,-118.2250725,1995,55992,"Huntington Park CA",1959.20845835119
32.912624,-96.6388833,1991,184505,"Garland TX",1959.29649602992
39.7294319,-104.8319195,2002,247414,"Aurora CO",1959.46874469513
42.466763,-70.9494938,1985,80478,"Lynn MA",1959.54173811476
34.0633443,-117.6508876,1979,70934,"Ontario CA",1959.56804917247
42.8864468,-78.8783689,1985,339890,"Buffalo NY",1959.75168436847
42.1292241,-80.085059,2008,103881,"Erie PA",1959.9349255398
37.4946568,-120.8465941,1998,50296,"Turlock CA",1960.39446476857
61.2180556,-149.9002778,2007,284142,"Anchorage AK",1960.99133531826
39.9525839,-75.1652215,1991,1596699,"Philadelphia PA",1961.04588278692
38.1341477,-121.2722194,1994,54095,"Lodi CA",1961.36426656807
41.6005448,-93.6091064,1999,191345,"Des Moines IA",1961.37866157987
41.7605849,-88.3200715,1983,78004,"Aurora IL",1961.43787498077
41.452819,-82.1823746,1993,71936,"Lorain OH",1961.46574733096
37.2709704,-79.9414266,1981,101598,"Roanoke VA",1961.65278844072
30.421309,-87.2169149,1980,57130,"Pensacola FL",1962.19149308594
34.055103,-117.7499909,1984,104521,"Pomona CA",1962.28509103434
33.1958696,-117.3794834,1981,76636,"Oceanside CA",1962.52414009082
42.3222599,-83.1763145,2008,87482,"Dearborn MI",1962.68946754761
32.7459645,-96.9977846,1995,103302,"Grand Prairie TX",1963.1759307661
42.0354084,-88.2825668,1979,50886,"Elgin IL",1963.21188539087
37.4946568,-120.8465941,2000,55810,"Turlock CA",1963.80576957534
35.9556923,-80.0053176,1983,64975,"High Point NC",1963.83224317045
35.9556923,-80.0053176,1974,65480,"High Point NC",1963.95846059866
41.6612104,-72.7795419,1999,70663,"New Britain CT",1964.25286217681
42.491944,-83.023889,1998,139532,"Warren MI",1964.42393142792
33.4483771,-112.0740373,1987,933177,"Phoenix AZ",1964.47190618714
32.0835407,-81.0998342,1977,117140,"Savannah GA",1965.16988219225
32.5093109,-92.1193012,1983,59536,"Monroe LA",1965.19752754636
26.1224386,-80.1373174,2002,159365,"Fort Lauderdale FL",1965.29978351583
32.735687,-97.1080656,2010,365438,"Arlington TX",1965.31285744777
42.1292241,-80.085059,2007,101812,"Erie PA",1965.3871842219
42.324204,-83.400211,1997,87714,"Westland MI",1965.47871491438
34.2257255,-77.9447102,1979,55251,"Wilmington NC",1965.57528370527
31.8456816,-102.3676431,1987,101859,"Odessa TX",1966.44380957991
36.0395247,-114.9817213,1997,117396,"Henderson NV",1966.84725203584
33.5386523,-112.1859866,2002,232707,"Glendale AZ",1966.85101866295
40.9125992,-73.8370786,1982,66597,"Mount Vernon NY",1967.05557307386
44.0805434,-103.2310149,1995,58248,"Rapid City SD",1967.44952616399
40.1053196,-85.6802541,2008,57019,"Anderson IN",1967.76513092127
43.661471,-70.2553259,2001,64841,"Portland ME",1967.89068644839
42.5847425,-87.8211854,1986,75958,"Kenosha WI",1968.19294873483
40.1053196,-85.6802541,1987,61324,"Anderson IN",1968.23429652338
39.0911161,-94.4155068,1997,114291,"Independence MO",1968.65894952358
31.1171194,-97.7277959,1990,63535,"Killeen TX",1968.99346816715
40.0378755,-76.3055144,2008,54595,"Lancaster PA",1969.04478432091
37.6390972,-120.9968782,1989,152605,"Modesto CA",1969.13600471806
38.2493581,-122.0399663,2000,96178,"Fairfield CA",1969.26532055148
35.9556923,-80.0053176,1977,65690,"High Point NC",1969.85842594002
33.9164032,-118.3525748,1979,55574,"Hawthorne CA",1970.3458451794
42.4733688,-83.2218731,1992,76882,"Southfield MI",1970.5522749148
26.0112014,-80.1494901,2003,145834,"Hollywood FL",1970.73384807384
40.6639916,-74.2107006,2008,124823,"Elizabeth NJ",1970.7906395456
41.117744,-73.4081575,2003,84683,"Norwalk CT",1970.87963345654
38.0049214,-121.805789,1997,74962,"Antioch CA",1971.66564392626
29.6910625,-95.2091006,2009,146963,"Pasadena TX",1971.92490626892
42.6389216,-83.2910468,1972,85281,"Pontiac MI",1972.30332664955
33.5386523,-112.1859866,2000,218812,"Glendale AZ",1972.46951721112
61.2180556,-149.9002778,1976,73952,"Anchorage AK",1972.90134141064
40.767323,-74.2048677,1977,71968,"East Orange NJ",1973.09915518008
32.8546197,-79.9748103,1978,61600,"North Charleston SC",1974.02597402597
42.240872,-83.2696509,1999,72895,"Taylor MI",1974.07229576789
34.7464809,-92.2895948,1983,156882,"Little Rock AR",1974.09517981668
39.768403,-86.158068,1989,484056,"Indianapolis IN",1974.15175103707
39.0911161,-94.4155068,2010,116830,"Independence MO",1974.66404177009
41.8239891,-71.4128343,2009,171664,"Providence RI",1974.78795787119
41.7014912,-71.1550451,1994,91794,"Fall River MA",1975.07462361374
34.1477849,-118.1445155,1993,133961,"Pasadena CA",1975.20173781922
28.2919557,-81.407571,2008,62815,"Kissimmee FL",1975.64276048714
34.0633443,-117.6508876,1986,111909,"Ontario CA",1975.71240918961
35.2219971,-101.8312969,1983,103200,"Amarillo TX",1975.77519379845
47.6062095,-122.3320708,1980,491897,"Seattle WA",1976.22673039274
29.4241219,-98.4936282,2010,1327407,"San Antonio TX",1976.25897708841
34.7464809,-92.2895948,1975,139703,"Little Rock AR",1976.33551176424
28.0394654,-81.9498042,1987,63735,"Lakeland FL",1976.93574958814
44.9428975,-123.0350963,2004,125301,"Salem OR",1977.63784806187
42.4999942,-96.4003069,2008,82404,"Sioux City IA",1978.05931750886
26.0112014,-80.1494901,1993,123501,"Hollywood FL",1978.12163464263
38.440429,-122.7140548,1992,117527,"Santa Rosa CA",1978.26882333421
42.4733688,-83.2218731,1985,73093,"Southfield MI",1978.3016157498
38.1341477,-121.2722194,1991,52954,"Lodi CA",1979.07617932545
39.1031182,-84.5120196,1977,423671,"Cincinnati OH",1979.13003250163
34.055103,-117.7499909,2003,155166,"Pomona CA",1979.17069461093
42.2625932,-71.8022934,2002,174788,"Worcester MA",1979.54092958327
42.3600825,-71.0588801,1977,619321,"Boston MA",1979.91025655516
36.9741171,-122.0307963,2001,55608,"Santa Cruz CA",1979.93094518774
37.7749295,-122.4194155,1997,754239,"San Francisco CA",1980.14157316182
38.1040864,-122.2566367,2001,118930,"Vallejo CA",1980.15639451778
30.3118769,-95.4560512,2010,56207,"Conroe TX",1980.18040457594
30.2265949,-93.2173758,1993,71401,"Lake Charles LA",1980.36442066638
34.1064001,-117.3703235,1992,75079,"Rialto CA",1980.5804552538
42.492786,-92.3425775,2004,67291,"Waterloo IA",1980.94841806482
34.0922335,-117.435048,2002,133665,"Fontana CA",1981.07208319306
33.1192068,-117.086421,1991,110897,"Escondido CA",1981.11761364149
37.9357576,-122.3477486,2006,103106,"Richmond CA",1981.4559773437
34.6035669,-98.3959291,2002,93915,"Lawton OK",1981.57908747271
42.6389216,-83.2910468,1970,85279,"Pontiac MI",1981.73055500182
34.2284312,-92.0031955,1986,56403,"Pine Bluff AR",1982.16406928709
42.732535,-84.5555347,1984,127767,"Lansing MI",1982.51504692135
32.3668052,-86.2999689,1999,197823,"Montgomery AL",1982.58038751814
34.0165053,-118.1137535,1996,62393,"Montebello CA",1982.59420127258
31.549333,-97.1466695,1989,104358,"Waco TX",1982.59836332624
35.0526641,-78.8783585,1977,63500,"Fayetteville NC",1982.67716535433
37.3021632,-120.4829677,2006,74431,"Merced CA",1983.0446991173
45.5230622,-122.6764816,1976,379262,"Portland OR",1983.06184115466
38.9716689,-95.2352501,1992,66810,"Lawrence KS",1983.23604250861
32.3512601,-95.3010624,2000,83650,"Tyler TX",1983.26359832636
30.4382559,-84.2807329,1979,89849,"Tallahassee FL",1983.32758294472
42.7070354,-71.1631137,2004,72301,"Lawrence MA",1983.37505705315
29.6910625,-95.2091006,2001,144889,"Pasadena TX",1983.58743589921
38.3565773,-121.9877444,1995,83425,"Vacaville CA",1983.81780041954
29.3013479,-94.7976958,1982,66427,"Galveston TX",1984.13295798395
28.0394654,-81.9498042,1979,50993,"Lakeland FL",1984.58611966348
42.240872,-83.2696509,2002,66610,"Taylor MI",1984.68698393635
42.240872,-83.2696509,1989,71897,"Taylor MI",1984.78378791883
32.7947731,-116.9625269,1989,90576,"El Cajon CA",1985.07330860272
35.262082,-81.1873005,1978,50469,"Gastonia NC",1985.37716221839
33.5386523,-112.1859866,1997,188278,"Glendale AZ",1985.89320048014
42.466763,-70.9494938,1997,79309,"Lynn MA",1985.90323922884
41.8239891,-71.4128343,2007,173719,"Providence RI",1985.96584138753
36.8507689,-76.2858726,1991,265392,"Norfolk VA",1986.8722493519
30.3118769,-95.4560512,2007,51582,"Conroe TX",1987.12729246636
32.6781085,-117.0991967,2002,56254,"National City CA",1987.41422832154
33.4255104,-111.9400054,2003,163143,"Tempe AZ",1987.82663062467
37.4137536,-79.1422464,1991,67101,"Lynchburg VA",1988.04786813907
34.0522342,-118.2436849,1979,2863412,"Los Angeles CA",1988.25736568821
40.767323,-74.2048677,2010,64270,"East Orange NJ",1988.48607437374
40.0378755,-76.3055144,1993,57423,"Lancaster PA",1988.75015237797
44.9428975,-123.0350963,1986,80077,"Salem OR",1989.33526480762
34.055103,-117.7499909,1974,81900,"Pomona CA",1990.23199023199
42.4733688,-83.2218731,1995,80234,"Southfield MI",1990.42799810554
41.0814447,-81.5190053,1981,237207,"Akron OH",1990.66637999722
33.4255104,-111.9400054,2000,158625,"Tempe AZ",1990.85894405043
39.114053,-94.6274636,1975,171776,"Kansas City KS",1990.96497764531
43.6187102,-116.2146068,1994,144248,"Boise ID",1991.01547335145
30.2265949,-93.2173758,1995,72877,"Lake Charles LA",1991.02597527341
38.3565773,-121.9877444,1987,56298,"Vacaville CA",1991.18974031049
32.735687,-97.1080656,2009,379104,"Arlington TX",1991.53794209505
41.5581525,-73.0514965,2000,107271,"Waterbury CT",1992.15072107093
41.5236437,-90.5776367,1983,102937,"Davenport IA",1992.48083779399
34.5794343,-118.1164613,1992,71401,"Palmdale CA",1992.96928614445
40.9125992,-73.8370786,1984,66925,"Mount Vernon NY",1993.27605528577
41.1865478,-73.1951767,1975,152000,"Bridgeport CT",1993.42105263158
34.0555693,-117.1825381,1994,62051,"Redlands CA",1993.52145815539
40.6259316,-75.3704579,1993,53065,"Bethlehem PA",1993.78121172147
41.2619444,-95.8608333,2006,59884,"Council Bluffs IA",1993.85478591944
41.223,-111.9738304,1984,69964,"Ogden UT",1993.88256817792
30.421309,-87.2169149,2004,56117,"Pensacola FL",1994.04814940214
43.0481221,-76.1474244,1997,159610,"Syracuse NY",1994.23595012844
43.0481221,-76.1474244,1991,164474,"Syracuse NY",1994.23617106655
32.8546197,-79.9748103,1985,70449,"North Charleston SC",1994.35052307343
37.6390972,-120.9968782,1988,139986,"Modesto CA",1994.48516280199
42.491944,-83.023889,1991,145996,"Warren MI",1994.57519384093
26.3184123,-80.0997657,2005,67683,"Deerfield Beach FL",1994.59243827844
30.3321838,-81.655651,1985,601007,"Jacksonville FL",1994.65230854216
43.0389025,-87.9064736,2003,594269,"Milwaukee WI",1994.71956302617
26.1224386,-80.1373174,2005,168293,"Fort Lauderdale FL",1994.7353722377
33.7739053,-117.9414477,1990,143050,"Garden Grove CA",1995.10660608179
40.7127837,-74.0059413,1986,7179609,"New York NY",1995.28971563772
41.308274,-72.9278835,1980,125787,"New Haven CT",1995.43673034574
41.079273,-85.1393513,1987,173761,"Fort Wayne IN",1995.8448673753
35.7795897,-78.6381787,1998,256084,"Raleigh NC",1996.61048718389
33.1958696,-117.3794834,1980,74649,"Oceanside CA",1997.34758670578
40.9167654,-74.171811,1978,149593,"Paterson NJ",1997.41966535867
37.3021632,-120.4829677,1993,60271,"Merced CA",1997.64397471421
40.5865396,-122.3916754,2006,90448,"Redding CA",1997.83300902176
40.4167022,-86.8752869,2006,60859,"Lafayette IN",1998.0610920324
34.2257255,-77.9447102,2004,92589,"Wilmington NC",1998.07752540799
30.267153,-97.7430608,1985,406469,"Austin TX",1998.18436338319
32.7764749,-79.9310512,1987,69863,"Charleston SC",1998.1964702346
26.0112014,-80.1494901,1998,132911,"Hollywood FL",1998.32970935438
33.5386523,-112.1859866,2007,250444,"Glendale AZ",1998.4507514654
32.6926512,-114.6276916,1991,56193,"Yuma AZ",1998.46956026551
32.7459645,-96.9977846,1994,101095,"Grand Prairie TX",1999.10974825659
29.9940924,-90.2417434,1979,51922,"Kenner LA",1999.15257501637
39.0911161,-94.4155068,1999,117472,"Independence MO",1999.62544265868
41.5581525,-73.0514965,2003,108596,"Waterbury CT",2000.0736675384
40.4406248,-79.9958864,1985,400969,"Pittsburgh PA",2000.65341709708
29.7604267,-95.3698028,1987,1739999,"Houston TX",2000.69080499472
33.1958696,-117.3794834,1979,67006,"Oceanside CA",2001.3133152255
42.4733688,-83.2218731,1999,75460,"Southfield MI",2002.38536973231
32.3668052,-86.2999689,2010,205764,"Montgomery AL",2002.77988375032
36.2077288,-119.3473379,2006,50578,"Tulare CA",2002.84708766657
40.6975898,-74.2631635,1985,57416,"Union City NJ",2002.92601365473
39.5349112,-119.7526886,1991,57015,"Sparks NV",2002.98167148996
29.7355047,-94.9774274,2009,67698,"Baytown TX",2003.01338296552
26.0764783,-80.2521157,1997,60193,"Davie FL",2003.55523067466
40.9167654,-74.171811,1979,147353,"Paterson NJ",2004.03113611531
39.7817213,-89.6501481,1983,100240,"Springfield IL",2004.18994413408
39.8366528,-105.0372046,1991,42455,"Westminster CO",2004.47532681663
44.977753,-93.2650108,1982,376704,"Minneapolis MN",2004.49159021407
37.2089572,-93.2922989,1998,145251,"Springfield MO",2004.8054746611
40.7607793,-111.8910474,1981,169383,"Salt Lake City UT",2004.92375267884
47.6062095,-122.3320708,1999,542954,"Seattle WA",2005.32641807593
32.4487364,-99.7331439,2001,112948,"Abilene TX",2005.34759358289
35.3859242,-94.3985475,1996,76210,"Fort Smith AR",2006.29838603858
42.4972583,-82.9371409,1979,57120,"Roseville MI",2006.3025210084
44.0805434,-103.2310149,1993,57617,"Rapid City SD",2006.35229185831
41.079273,-85.1393513,2005,220561,"Fort Wayne IN",2006.70109402841
41.079273,-85.1393513,2006,224820,"Fort Wayne IN",2006.93888444089
36.5859718,-79.3950228,1990,53056,"Danville VA",2007.31302774427
34.2257255,-77.9447102,1994,61522,"Wilmington NC",2007.41198270537
39.114053,-94.6274636,1978,169913,"Kansas City KS",2007.49795483571
38.2544472,-104.6091409,2010,106595,"Pueblo CO",2007.59885548103
42.3265152,-122.8755949,2004,67293,"Medford OR",2007.63823874697
32.5159852,-93.7321228,1988,56724,"Bossier City LA",2007.96840843382
37.5407246,-77.4360481,1989,216229,"Richmond VA",2008.05627367282
33.9616801,-118.3531311,1976,86000,"Inglewood CA",2008.13953488372
40.9125992,-73.8370786,1983,66627,"Mount Vernon NY",2008.19487595119
27.9094665,-82.7873244,1992,68465,"Largo FL",2008.32542174834
61.2180556,-149.9002778,1997,255634,"Anchorage AK",2008.34004866332
42.4972583,-82.9371409,1985,52628,"Roseville MI",2008.43657368701
39.3995008,-84.5613355,1989,65819,"Hamilton OH",2008.53856789073
42.492786,-92.3425775,2003,67910,"Waterloo IA",2008.54071565307
45.5579451,-94.1632404,1996,41022,"Saint Cloud MN",2008.67827019648
29.9940924,-90.2417434,1990,72033,"Kenner LA",2008.80152152486
39.0911161,-94.4155068,1993,113646,"Independence MO",2010.62949861852
32.8546197,-79.9748103,1983,58881,"North Charleston SC",2010.83541380072
41.6005448,-93.6091064,2002,199390,"Des Moines IA",2011.13395857365
39.8366528,-105.0372046,1985,37638,"Westminster CO",2011.26521069132
42.5005583,-90.6645718,1993,58804,"Dubuque IA",2011.76790694511
37.3021632,-120.4829677,2003,68941,"Merced CA",2011.86521808503
38.2975381,-122.286865,1995,63763,"Napa CA",2012.13870112761
27.9658533,-82.8001026,2000,108787,"Clearwater FL",2012.18895640104
28.5383355,-81.3792365,1980,127811,"Orlando FL",2012.34635516505
38.3565773,-121.9877444,1986,51177,"Vacaville CA",2012.62285792446
32.4487364,-99.7331439,2002,115356,"Abilene TX",2013.76608065467
26.1669711,-80.256595,1991,66095,"Sunrise FL",2013.76806112414
46.6020711,-120.5058987,2008,83027,"Yakima WA",2013.80273886808
40.767323,-74.2048677,1975,74883,"East Orange NJ",2013.80820747032
33.2148412,-97.1330683,1991,67684,"Denton TX",2015.24732580817
35.262082,-81.1873005,1995,60137,"Gastonia NC",2015.39817416898
29.3013479,-94.7976958,1981,64145,"Galveston TX",2015.7455764284
26.1224386,-80.1373174,1980,154035,"Fort Lauderdale FL",2015.77563540754
37.3382082,-121.8863286,1995,822845,"San Jose CA",2015.93252678208
41.308274,-72.9278835,1981,127281,"New Haven CT",2016.01181637479
40.7607793,-111.8910474,1983,180892,"Salt Lake City UT",2016.12011587024
29.7604267,-95.3698028,1986,1779677,"Houston TX",2017.38854859618
29.4241219,-98.4936282,1998,1100791,"San Antonio TX",2017.91257377649
40.1053196,-85.6802541,1988,61546,"Anderson IN",2018.00279465765
40.0378755,-76.3055144,2006,54805,"Lancaster PA",2018.06404525135
40.2731911,-76.8867008,1984,52569,"Harrisburg PA",2018.29975841275
39.7674578,-94.846681,1999,70003,"Saint Joseph MO",2018.48492207477
42.1292241,-80.085059,2009,103837,"Erie PA",2018.54830166511
34.6867846,-118.1541632,1997,122359,"Lancaster CA",2018.65003800293
34.0194543,-118.4911912,1997,89363,"Santa Monica CA",2018.73258507436
29.9510658,-90.0715323,2009,336425,"New Orleans LA",2019.1721780486
32.8546197,-79.9748103,1984,69470,"North Charleston SC",2019.57679573917
41.1399814,-104.8202462,2007,55604,"Cheyenne WY",2019.63887490109
32.7554883,-97.3307658,1982,412661,"Fort Worth TX",2020.5447086107
34.6867846,-118.1541632,2007,144210,"Lancaster CA",2020.66430899383
38.5815719,-121.4943996,2004,450472,"Sacramento CA",2020.76932639543
43.4916514,-112.0339645,2007,53049,"Idaho Falls ID",2020.77324737507
33.9533487,-117.3961564,1999,265980,"Riverside CA",2021.20460184976
33.8816818,-118.1170117,1992,64113,"Bellflower CA",2021.43091104768
29.9510658,-90.0715323,2004,471057,"New Orleans LA",2021.62371008179
32.6781085,-117.0991967,2000,54260,"National City CA",2021.74714338371
42.1292241,-80.085059,2010,101786,"Erie PA",2021.88906136404
33.4255104,-111.9400054,2007,171320,"Tempe AZ",2021.94723324772
34.6035669,-98.3959291,2005,88823,"Lawton OK",2021.9988066154
40.9125992,-73.8370786,1988,68781,"Mount Vernon NY",2022.36082639101
40.767323,-74.2048677,2007,66949,"East Orange NJ",2022.43498782655
41.0814447,-81.5190053,1982,237538,"Akron OH",2022.83424125824
30.2265949,-93.2173758,2002,71976,"Lake Charles LA",2022.89652106258
37.9577016,-121.2907796,1987,188067,"Stockton CA",2023.21513077786
26.4614625,-80.0728201,2002,62764,"Delray Beach FL",2023.45293480339
41.6612104,-72.7795419,1986,73337,"New Britain CT",2023.53518687702
47.3073228,-122.2284532,2009,48871,"Auburn WA",2023.69503386466
33.8958492,-118.2200712,1970,78611,"Compton CA",2023.88978641666
33.8752935,-117.5664384,1996,94219,"Corona CA",2024.00789649646
27.773056,-82.64,1984,252508,"Saint Petersburg FL",2024.09428612163
26.0112014,-80.1494901,2001,142968,"Hollywood FL",2024.22919814224
41.223,-111.9738304,1982,68653,"Ogden UT",2024.67481391928
33.9616801,-118.3531311,1996,111650,"Inglewood CA",2025.07836990596
42.3265152,-122.8755949,2010,74907,"Medford OR",2025.17788724685
28.0394654,-81.9498042,2000,78452,"Lakeland FL",2025.44230867282
41.5581525,-73.0514965,1999,105602,"Waterbury CT",2025.52981951099
32.9756415,-96.8899636,1996,51984,"Carrollton TX",2025.62326869806
39.7674578,-94.846681,1997,73394,"Saint Joseph MO",2026.05117584544
36.7468422,-119.7725868,2010,494665,"Fresno CA",2026.42192190674
32.4609764,-84.9877094,2004,188261,"Columbus GA",2026.44201401246
33.930293,-118.2114603,1996,65729,"Lynwood CA",2026.50276133822
33.4255104,-111.9400054,2002,168699,"Tempe AZ",2026.68658379718
40.6259316,-75.3704579,2000,52300,"Bethlehem PA",2026.76864244742
31.7775757,-106.4424559,2005,601839,"El Paso TX",2026.78789510151
35.9606384,-83.9207392,1999,167153,"Knoxville TN",2026.88554797102
45.0941315,-93.3563405,2000,67388,"Brooklyn Park MN",2027.06713361429
32.2217429,-110.926479,1983,361739,"Tucson AZ",2027.70505806673
25.8575963,-80.2781057,1998,209069,"Hialeah FL",2028.03859013053
33.1192068,-117.086421,1994,115123,"Escondido CA",2028.26542046333
30.267153,-97.7430608,2003,669235,"Austin TX",2028.28602807683
40.6975898,-74.2631635,2007,63647,"Union City NJ",2028.37525727843
40.7127837,-74.0059413,1982,7096559,"New York NY",2028.44787170796
34.1975048,-119.1770516,1996,147937,"Oxnard CA",2028.5662139965
44.9428975,-123.0350963,1992,99232,"Salem OR",2028.57949048694
41.6005448,-93.6091064,2000,198682,"Des Moines IA",2029.37357183842
39.114053,-94.6274636,1979,166281,"Kansas City KS",2029.69671820593
33.8958492,-118.2200712,2010,96455,"Compton CA",2029.96215851952
32.6781085,-117.0991967,1988,60685,"National City CA",2030.15572217187
40.4406248,-79.9958864,1980,424205,"Pittsburgh PA",2030.38625193008
32.2217429,-110.926479,1980,331506,"Tucson AZ",2030.43082176492
39.5349112,-119.7526886,1999,64660,"Sparks NV",2030.62171357872
42.492786,-92.3425775,2002,68993,"Waterloo IA",2030.64078964533
42.4733688,-83.2218731,2009,75074,"Southfield MI",2031.32908863255
35.3859242,-94.3985475,1993,74875,"Fort Smith AR",2031.3856427379
26.0112014,-80.1494901,1995,126900,"Hollywood FL",2031.52088258471
41.7014912,-71.1550451,1993,91354,"Fall River MA",2031.65707029796
38.8813958,-94.8191285,1989,59112,"Olathe KS",2031.73636486669
40.5865396,-122.3916754,2002,83836,"Redding CA",2032.53972040651
34.0007104,-81.0348144,1991,99990,"Columbia SC",2033.20332033203
37.6390972,-120.9968782,1993,174054,"Modesto CA",2033.27702896802
47.6587802,-117.4260466,1987,175815,"Spokane WA",2033.38736740324
40.1164204,-88.2433829,1981,57679,"Champaign IL",2033.66909967232
36.0625795,-94.1574263,2004,62691,"Fayetteville AR",2033.78475379241
37.9715592,-87.5710898,2001,122267,"Evansville IN",2034.07297144773
34.7464809,-92.2895948,1980,153831,"Little Rock AR",2034.70041799117
39.768403,-86.158068,2001,798251,"Indianapolis IN",2035.19945480807
37.4946568,-120.8465941,2002,57861,"Turlock CA",2035.91365513904
37.9577016,-121.2907796,1981,153585,"Stockton CA",2036.00612038936
40.7127837,-74.0059413,1987,7284319,"New York NY",2036.11346510223
38.1341477,-121.2722194,1997,53818,"Lodi CA",2036.49336653164
26.0112014,-80.1494901,2000,139357,"Hollywood FL",2036.49619323034
34.0194543,-118.4911912,1996,88284,"Santa Monica CA",2036.60912509628
40.3356483,-75.9268747,1985,78558,"Reading PA",2036.71172891367
41.8781136,-87.6297982,1975,3150000,"Chicago IL",2038
28.0344621,-80.5886646,1998,77408,"Palm Bay FL",2038.54898718479
38.0049214,-121.805789,1987,51356,"Antioch CA",2038.71017992055
33.8883487,-118.3089624,1986,50424,"Gardena CA",2038.7117245756
44.977753,-93.2650108,1980,370163,"Minneapolis MN",2038.83154178024
42.2711311,-89.0939952,1979,140571,"Rockford IL",2039.53873843111
32.7459645,-96.9977846,1993,99187,"Grand Prairie TX",2039.58180003428
42.1292241,-80.085059,1988,115937,"Erie PA",2039.90098070504
41.452819,-82.1823746,1990,71245,"Lorain OH",2040.84497157695
37.3021632,-120.4829677,2004,70314,"Merced CA",2040.84535085474
39.5349112,-119.7526886,1995,63255,"Sparks NV",2040.94537981187
38.5815719,-121.4943996,1996,379283,"Sacramento CA",2040.95622529879
26.2378597,-80.1247667,2010,99845,"Pompano Beach FL",2041.16380389604
36.3302284,-119.2920585,1994,82733,"Visalia CA",2041.50701654721
31.549333,-97.1466695,1991,105800,"Waco TX",2041.58790170132
42.2625932,-71.8022934,2007,175825,"Worcester MA",2041.80292904877
41.8239891,-71.4128343,2004,177096,"Providence RI",2041.83041965939
41.117744,-73.4081575,2009,83198,"Norwalk CT",2042.11639702877
41.6763545,-86.2519898,1984,107897,"South Bend IN",2042.68886067268
37.3021632,-120.4829677,1994,60695,"Merced CA",2043.0018947195
