"lat","lon","year","pop1","citystate","murder_per100k"
34.0633443,-117.6508876,2008,172543,"Ontario CA",2.89782836742145
45.0941315,-93.3563405,2006,69008,"Brooklyn Park MN",2.89821469974496
42.492786,-92.3425775,1988,69007,"Waterloo IA",2.89825669859579
31.4637723,-100.4370375,1968,69000,"San Angelo TX",2.89855072463768
42.492786,-92.3425775,2002,68993,"Waterloo IA",2.89884481034308
36.5297706,-87.3594528,2000,103455,"Clarksville TN",2.8998115122517
42.36837,-83.3527097,1982,103376,"Livonia MI",2.90202754991487
34.7303688,-86.5861037,1970,137802,"Huntsville AL",2.90271549034121
25.9017472,-97.4974838,2006,172239,"Brownsville TX",2.90294300361707
33.3061605,-111.8412502,2003,206620,"Chandler AZ",2.90388152163392
43.0730517,-89.4012302,1983,172180,"Madison WI",2.90393773957486
33.9022367,-118.081733,2000,103298,"Norwalk CA",2.90421886193344
39.3995008,-84.5613355,1971,68865,"Hamilton OH",2.90423291948014
29.5635666,-95.2860474,2007,68836,"Pearland TX",2.90545644720786
34.09751,-117.6483876,1998,68829,"Upland CA",2.90575193595723
45.0941315,-93.3563405,2002,68761,"Brooklyn Park MN",2.90862552900627
34.0555693,-117.1825381,2010,68747,"Redlands CA",2.9092178567792
34.1425078,-118.255075,1968,137481,"Glendale CA",2.90949294811647
40.9125992,-73.8370786,2003,68732,"Mount Vernon NY",2.90985276145027
37.7396513,-121.4252227,2003,68732,"Tracy CA",2.90985276145027
37.3382082,-121.8863286,2002,927821,"San Jose CA",2.91004407100076
33.1192068,-117.086421,2009,137432,"Escondido CA",2.91053029862041
40.9114882,-73.7823549,1989,68696,"New Rochelle NY",2.91137766391056
44.519159,-88.019826,2001,103042,"Green Bay WI",2.91143417247336
43.0730517,-89.4012302,1979,171687,"Madison WI",2.91227640997862
42.492786,-92.3425775,2001,68673,"Waterloo IA",2.91235274416437
45.0941315,-93.3563405,2003,68666,"Brooklyn Park MN",2.91264963737512
37.7249296,-122.1560768,1977,68647,"San Leandro CA",2.91345579559194
42.495556,-82.900278,1991,68639,"Saint Clair Shores MI",2.91379536415158
41.5236437,-90.5776367,1982,102937,"Davenport IA",2.91440395581764
44.9428975,-123.0350963,1972,68619,"Salem OR",2.91464463195325
42.6334247,-71.3161718,2007,102918,"Lowell MA",2.91494199265435
32.7947731,-116.9625269,1979,68606,"El Cajon CA",2.91519692155205
43.2133955,-77.5797226,1974,68604,"Irondequoit NY",2.91528190776048
40.1933767,-85.3863599,1960,68603,"Muncie IN",2.91532440272291
33.8675143,-117.9981181,1983,68583,"Buena Park CA",2.91617456220929
42.0324025,-87.7416246,1976,68572,"Skokie IL",2.91664236131366
33.5778631,-101.8551665,1997,205694,"Lubbock TX",2.91695431077231
41.0534302,-73.5387341,1981,102844,"Stamford CT",2.91703939947882
37.7249296,-122.1560768,1989,68558,"San Leandro CA",2.91723795910032
26.3683064,-80.1289321,1996,68550,"Boca Raton FL",2.91757840991977
36.0395247,-114.9817213,2006,239906,"Henderson NV",2.91780947537786
41.878711,-71.3825558,1995,68517,"Pawtucket RI",2.91898360990703
26.271192,-80.2706044,1989,68506,"Coral Springs FL",2.9194523107465
38.2544472,-104.6091409,1986,102747,"Pueblo CO",2.91979327863587
41.7605849,-88.3200715,2010,136995,"Aurora IL",2.91981459177342
42.6525793,-73.7562317,1983,102698,"Albany NY",2.92118639116633
27.9094665,-82.7873244,1992,68465,"Largo FL",2.92120061345213
43.0166806,-88.0070315,1979,68463,"West Allis WI",2.92128595007522
34.3916641,-118.542586,2009,171112,"Santa Clarita CA",2.92206274253121
26.1275862,-80.2331036,1991,68439,"Plantation FL",2.92231037858531
41.6611277,-91.5301683,2009,68427,"Iowa City IA",2.92282286232043
34.0122346,-117.688944,2001,68416,"Chino CA",2.92329279700655
36.7682088,-76.2874927,2002,205235,"Chesapeake VA",2.92347796428484
38.9517053,-92.3340724,2009,102588,"Columbia MO",2.92431863375833
33.7825194,-117.2286478,2010,68386,"Perris CA",2.92457520545141
33.0198431,-96.6988856,2003,239350,"Plano TX",2.92458742427408
35.6869752,-105.937799,1998,68385,"Santa Fe NM",2.92461797177744
33.8358492,-118.3406288,1985,136728,"Torrance CA",2.92551635363642
42.3736158,-71.1097335,1963,102543,"Cambridge MA",2.92560194259969
45.0941315,-93.3563405,2004,68338,"Brooklyn Park MN",2.92662940091896
30.267153,-97.7430608,2009,751525,"Austin TX",2.92738099198297
38.6779591,-121.1760583,2007,68320,"Folsom CA",2.92740046838407
33.1192068,-117.086421,2008,136508,"Escondido CA",2.9302311952413
42.1292241,-80.085059,2003,102373,"Erie PA",2.93046017993025
43.0116784,-88.2314813,2009,68248,"Waukesha WI",2.93048880553276
48.74908,-122.4781473,2001,68241,"Bellingham WA",2.93078940812708
45.5001357,-122.4302013,1990,68235,"Gresham OR",2.9310471165824
26.1003654,-80.3997748,2007,68230,"Weston FL",2.9312619082515
42.8142432,-73.9395687,1981,68216,"Schenectady NY",2.93186349243579
34.1477849,-118.1445155,2001,136425,"Pasadena CA",2.93201392706615
37.3382082,-121.8863286,2009,954009,"San Jose CA",2.93498279366337
37.7652065,-122.2416355,1983,68143,"Alameda CA",2.93500432913139
37.8715926,-122.272747,2005,102191,"Berkeley CA",2.93567926725445
40.9312099,-73.8987469,1970,204370,"Yonkers NY",2.93585164163038
42.8142432,-73.9395687,1986,68122,"Schenectady NY",2.93590910425413
42.495556,-82.900278,1990,68107,"Saint Clair Shores MI",2.93655571380328
40.9125992,-73.8370786,2006,68106,"Mount Vernon NY",2.93659883123367
34.2694474,-118.781482,1973,68100,"Simi Valley CA",2.93685756240822
42.4184296,-71.1061639,1964,68090,"Medford MA",2.93728888236158
44.519159,-88.019826,2003,102095,"Green Bay WI",2.93843968852539
33.7877944,-117.8531119,1986,102092,"Orange CA",2.93852603534067
37.4323341,-121.8995741,2009,68047,"Milpitas CA",2.93914500271871
33.952602,-84.5499327,2009,68037,"Marietta GA",2.93957699487044
34.0686208,-117.9389526,1970,68034,"West Covina CA",2.9397066172796
33.4941704,-111.9260519,1992,135987,"Scottsdale AZ",2.94145763933317
35.9556923,-80.0053176,2009,101915,"High Point NC",2.94362949516754
42.3736158,-71.1097335,2003,101896,"Cambridge MA",2.94417837795399
44.0234,-92.46295,2009,101884,"Rochester MN",2.94452514624475
43.0116784,-88.2314813,2006,67906,"Waukesha WI",2.94524784260596
32.6400541,-117.0841955,1970,67901,"Chula Vista CA",2.94546472069631
42.36837,-83.3527097,1999,101838,"Livonia MI",2.94585518175926
30.627977,-96.3344068,2000,67890,"College Station TX",2.94594196494329
43.100903,-75.232664,1963,101810,"Utica NY",2.94666535703762
37.7249296,-122.1560768,1983,67832,"San Leandro CA",2.94846090340842
42.495556,-82.900278,1994,67804,"Saint Clair Shores MI",2.94967848504513
33.1958696,-117.3794834,2008,169502,"Oceanside CA",2.94981770126606
37.7249296,-122.1560768,1988,67795,"San Leandro CA",2.95007006416402
41.117744,-73.4081575,1960,67775,"Norwalk CT",2.95094061232018
41.117744,-73.4081575,1961,67775,"Norwalk CT",2.95094061232018
42.492786,-92.3425775,1994,67746,"Waterloo IA",2.95220382015174
30.6743643,-96.3699632,2003,67706,"Bryan TX",2.9539479514371
29.7355047,-94.9774274,2009,67698,"Baytown TX",2.9542970250229
42.6334247,-71.3161718,1999,101534,"Lowell MA",2.9546752811866
34.9530337,-120.4357191,1997,67686,"Santa Maria CA",2.95482079011908
41.4047742,-81.7229086,1971,101500,"Parma OH",2.95566502463054
37.4137536,-79.1422464,2006,67640,"Lynchburg VA",2.95683027794205
41.6362152,-70.934205,1976,101450,"New Bedford MA",2.95712173484475
26.1947962,-98.1836216,2009,67628,"Pharr TX",2.95735494174011
37.3860517,-122.0838511,1993,67625,"Mountain View CA",2.95748613678373
40.5852602,-105.084423,1995,101416,"Fort Collins CO",2.95811311824564
40.2731911,-76.8867008,1971,67600,"Harrisburg PA",2.9585798816568
41.5931049,-81.5267873,1962,67555,"Euclid OH",2.96055066242321
33.9533487,-117.3961564,2010,303871,"Riverside CA",2.9617831250761
38.2544472,-104.6091409,1988,101288,"Pueblo CO",2.96185135455335
38.2975381,-122.286865,1999,67523,"Napa CA",2.9619537046636
41.5931049,-81.5267873,1963,67504,"Euclid OH",2.96278739037687
37.6879241,-122.4702079,2006,101243,"Daly City CA",2.96316782394832
42.2625932,-71.8022934,1998,168695,"Worcester MA",2.96392898426154
34.0555693,-117.1825381,2003,67449,"Redlands CA",2.96520333881896
37.5482697,-121.9885719,2006,202273,"Fremont CA",2.96628813534184
41.6362152,-70.934205,1974,101082,"New Bedford MA",2.9678874577076
42.6389216,-83.2910468,2004,67369,"Pontiac MI",2.96872448752394
33.6411316,-117.9186689,1997,101047,"Costa Mesa CA",2.96891545518422
33.8675143,-117.9981181,1982,67358,"Buena Park CA",2.96920929956353
42.2808256,-83.7430378,1961,67340,"Ann Arbor MI",2.97000297000297
42.2808256,-83.7430378,1960,67340,"Ann Arbor MI",2.97000297000297
42.9133602,-85.7053085,1998,67313,"Wyoming MI",2.97119427153744
33.7739053,-117.9414477,2001,168266,"Garden Grove CA",2.97148562395255
34.0686206,-118.0275667,1967,67300,"El Monte CA",2.97176820208024
40.9125992,-73.8370786,2010,67292,"Mount Vernon NY",2.97212150032693
35.8422967,-90.704279,2010,67263,"Jonesboro AR",2.97340291096145
33.4151843,-111.8314724,2009,470833,"Mesa AZ",2.9734534325334
33.8352932,-117.9145036,2004,336195,"Anaheim CA",2.97446422463154
34.1705609,-118.8375937,1988,100815,"Thousand Oaks CA",2.97574765659872
32.8140177,-96.9488945,1995,168022,"Irving TX",2.97580078799205
33.7877944,-117.8531119,1965,67206,"Orange CA",2.97592476862185
34.1425078,-118.255075,1965,134404,"Glendale CA",2.97610190172912
33.8352932,-117.9145036,2005,335992,"Anaheim CA",2.9762613395557
34.1425078,-118.255075,2003,201522,"Glendale CA",2.9773424241522
43.0166806,-88.0070315,1978,67168,"West Allis WI",2.97760838494521
41.6362152,-70.934205,1978,100748,"New Bedford MA",2.97772660499464
26.3184123,-80.0997657,2004,67153,"Deerfield Beach FL",2.97827349485503
26.1669711,-80.256595,1992,67145,"Sunrise FL",2.97862834164867
40.4167022,-86.8752869,2010,67140,"Lafayette IN",2.97885016383676
33.9137085,-98.4933873,1999,100665,"Wichita Falls TX",2.98018179108926
42.7284117,-73.6917851,1965,67106,"Troy NY",2.98035943134742
42.7070354,-71.1631137,1973,67100,"Lawrence MA",2.9806259314456
40.6975898,-74.2631635,2000,67088,"Union City NJ",2.98115907464822
42.492786,-92.3425775,1996,67078,"Waterloo IA",2.98160350636572
42.36837,-83.3527097,1988,100586,"Livonia MI",2.98252241862685
42.2625932,-71.8022934,1997,167494,"Worcester MA",2.9851815587424
42.3736158,-71.1097335,2005,100492,"Cambridge MA",2.98531226366278
34.1477849,-118.1445155,2000,133936,"Pasadena CA",2.98650101541035
33.8352932,-117.9145036,2006,334792,"Anaheim CA",2.98692919783029
42.3736158,-71.1097335,1995,100428,"Cambridge MA",2.98721472099415
42.0883603,-87.9806265,1985,66940,"Arlington Heights IL",2.98775022408127
43.100903,-75.232664,1966,100410,"Utica NY",2.98775022408127
33.4151843,-111.8314724,1992,301200,"Mesa AZ",2.98804780876494
33.8675143,-117.9981181,1984,66920,"Buena Park CA",2.98864315600717
39.8027644,-105.0874842,2003,100372,"Arvada CO",2.98888136133583
42.279286,-71.4161565,2000,66910,"Framingham MA",2.98908982214916
37.7974273,-121.2160526,2009,66908,"Manteca CA",2.98917917139953
41.6362152,-70.934205,1975,100345,"New Bedford MA",2.98968558473267
26.1403635,-80.2133808,2010,66887,"Lauderhill FL",2.99011766112997
40.5186809,-78.3947359,1962,66874,"Altoona PA",2.99069892633909
37.5933918,-122.0438298,2000,66869,"Union City CA",2.99092255006057
40.1933767,-85.3863599,1963,66866,"Muncie IN",2.99105674034636
40.9114882,-73.7823549,1996,66821,"New Rochelle NY",2.99307104054115
41.4047742,-81.7229086,1970,100216,"Parma OH",2.99353396663208
42.3369816,-83.2732627,1982,66806,"Dearborn Heights MI",2.99374307696913
46.8625,-114.011667,2010,66788,"Missoula MT",2.99454991914715
33.9898188,-117.7325848,2000,66787,"Chino Hills CA",2.99459475646458
41.525031,-88.0817251,1960,66780,"Joliet IL",2.99490865528601
33.1958696,-117.3794834,2002,166945,"Oceanside CA",2.99499835275091
42.6064095,-83.1497751,1984,66733,"Troy MI",2.99701796712271
34.7540524,-77.4302414,2000,66715,"Jacksonville NC",2.99782657573259
33.1192068,-117.086421,2007,133429,"Escondido CA",2.99784904331142
41.7014912,-71.1550451,1978,100000,"Fall River MA",3
40.3356483,-75.9268747,1965,100000,"Reading PA",3
40.9114882,-73.7823549,1997,66644,"New Rochelle NY",3.00102034691795
33.6189101,-117.9289469,1990,66643,"Newport Beach CA",3.00106537820926
40.9114882,-73.7823549,1995,66642,"New Rochelle NY",3.00111041085202
33.954737,-118.2120161,2002,99916,"South Gate CA",3.00252211857961
39.7817213,-89.6501481,1989,99860,"Springfield IL",3.00420588824354
43.0116784,-88.2314813,2003,66564,"Waukesha WI",3.00462712577369
42.2625932,-71.8022934,1995,166290,"Worcester MA",3.00679535750797
42.3369816,-83.2732627,1983,66512,"Dearborn Heights MI",3.00697618474862
43.661471,-70.2553259,1976,66500,"Portland ME",3.00751879699248
31.4637723,-100.4370375,1967,66500,"San Angelo TX",3.00751879699248
42.492786,-92.3425775,2009,66436,"Waterloo IA",3.01041603949666
39.5807452,-104.8771726,2005,99607,"Centennial CO",3.01183651751383
38.440429,-122.7140548,1976,66400,"Santa Rosa CA",3.01204819277108
34.9530337,-120.4357191,2010,99553,"Santa Maria CA",3.01347021184696
33.4941704,-111.9260519,1984,99498,"Scottsdale AZ",3.01513598263282
37.6818745,-121.7680088,1998,66257,"Livermore CA",3.01854898350363
34.0555693,-117.1825381,1997,66243,"Redlands CA",3.01918693295895
29.9940924,-90.2417434,1980,66241,"Kenner LA",3.01927809060854
34.0686208,-117.9389526,1987,99339,"West Covina CA",3.01996194847945
27.9094665,-82.7873244,1982,66224,"Largo FL",3.02005315293549
41.525031,-88.0817251,1963,66218,"Joliet IL",3.02032679935969
26.2159066,-98.3252932,2007,66216,"Mission TX",3.02041802585478
42.240872,-83.2696509,2001,66215,"Taylor MI",3.02046364116892
32.3512601,-95.3010624,2009,99279,"Tyler TX",3.021787084882
29.7355047,-94.9774274,2002,66169,"Baytown TX",3.02256343605011
41.4819932,-81.7981908,1961,66154,"Lakewood OH",3.02324878314236
34.0922335,-117.435048,2006,165336,"Fontana CA",3.02414477185852
31.0982344,-97.342782,2010,66102,"Temple TX",3.02562706120844
42.492786,-92.3425775,2008,66098,"Waterloo IA",3.02581016067052
40.6687141,-74.1143091,1983,66095,"Bayonne NJ",3.02594749981088
42.240872,-83.2696509,2003,66087,"Taylor MI",3.02631379847776
42.1487043,-72.6078672,1975,66082,"Chicopee MA",3.0265427801822
33.6839473,-117.7946942,1998,132159,"Irvine CA",3.02665728402909
37.4852152,-122.2363548,1990,66072,"Redwood City CA",3.02700084756024
43.6187102,-116.2146068,2006,198212,"Boise ID",3.02706193368716
41.6362152,-70.934205,1983,99061,"New Bedford MA",3.02843702365209
42.8142432,-73.9395687,1992,66033,"Schenectady NY",3.02878863598504
42.36837,-83.3527097,2005,99017,"Livonia MI",3.02978276457578
37.6624312,-121.8746789,2002,65993,"Pleasanton CA",3.03062446017002
32.9756415,-96.8899636,2004,65968,"Carrollton TX",3.03177298083919
42.279286,-71.4161565,1985,65935,"Framingham MA",3.03329036171988
37.4946568,-120.8465941,2005,65919,"Turlock CA",3.03402660841336
42.3222599,-83.1763145,2002,98877,"Dearborn MI",3.0340726356989
45.0105194,-93.4555093,2000,65894,"Plymouth MN",3.0351777096549
39.7047095,-105.0813734,1996,131786,"Lakewood CO",3.03522377187258
30.2265949,-93.2173758,1962,65879,"Lake Charles LA",3.03586878975091
34.095287,-118.1270146,1969,65877,"Alhambra CA",3.03596095754209
42.279286,-71.4161565,1982,65823,"Framingham MA",3.03845160506206
42.8142432,-73.9395687,1991,65811,"Schenectady NY",3.03900563735546
35.3859242,-94.3985475,1978,65781,"Fort Smith AR",3.04039160243839
33.4936391,-117.1483648,2008,98663,"Temecula CA",3.04065353780039
41.394817,-73.4540111,1998,65774,"Danbury CT",3.04071517620944
34.5008311,-117.1858759,2006,65743,"Apple Valley CA",3.04214897403526
31.7775757,-106.4424559,1998,624510,"El Paso TX",3.04238523002034
26.5628537,-81.9495331,2009,164344,"Cape Coral FL",3.04239887066154
33.9424658,-117.2296717,2009,197114,"Moreno Valley CA",3.04392382073318
34.0122346,-117.688944,1996,65701,"Chino CA",3.044093697204
41.394817,-73.4540111,1991,65662,"Danbury CT",3.04590173920989
41.223,-111.9738304,1991,65658,"Ogden UT",3.04608730086204
26.271192,-80.2706044,2007,131307,"Coral Springs FL",3.04629608474796
33.4255104,-111.9400054,2001,164088,"Tempe AZ",3.04714543415728
42.4894801,-83.1446485,1998,65633,"Royal Oak MI",3.04724757362912
33.9401088,-118.1331593,1969,98434,"Downey CA",3.04772741126034
33.0198431,-96.6988856,2002,229677,"Plano TX",3.04775837371613
35.5950581,-82.5514869,1998,65617,"Asheville NC",3.04799061218891
42.732535,-84.5555347,1971,131234,"Lansing MI",3.04799061218891
37.36883,-122.0363496,1962,65617,"Sunnyvale CA",3.04799061218891
42.2808256,-83.7430378,1983,98417,"Ann Arbor MI",3.04825385858134
33.8491816,-118.3884078,2002,65585,"Redondo Beach CA",3.0494777769307
32.9483335,-96.7298519,1980,65578,"Richardson TX",3.04980328768794
32.8342952,-97.2289029,2008,65552,"North Richland Hills TX",3.05101293629485
31.8456816,-102.3676431,2010,98270,"Odessa TX",3.05281367660527
41.719978,-87.7479528,1973,65500,"Oak Lawn IL",3.05343511450382
33.660297,-117.9992265,2004,196489,"Huntington Beach CA",3.05360605428294
41.5236437,-90.5776367,1988,98226,"Davenport IA",3.05418117402724
40.9312099,-73.8987469,2001,196447,"Yonkers NY",3.05425890952776
42.279286,-71.4161565,2009,65478,"Framingham MA",3.05446104034943
41.6005448,-93.6091064,2009,196426,"Des Moines IA",3.05458544184578
40.3356483,-75.9268747,1961,98177,"Reading PA",3.05570551147417
42.279286,-71.4161565,2006,65451,"Framingham MA",3.05572107378039
33.046233,-96.994174,1998,65434,"Lewisville TX",3.05651496164074
40.5852602,-105.084423,1976,65400,"Fort Collins CO",3.05810397553517
33.5225261,-117.7075526,2005,65377,"Laguna Niguel CA",3.05917983388654
33.5539143,-117.2139232,2007,98051,"Murrieta CA",3.05963223220569
32.3512601,-95.3010624,2008,98042,"Tyler TX",3.059913098468
34.0922335,-117.435048,2010,196069,"Fontana CA",3.06014719307999
33.0145673,-97.0969552,2006,65326,"Flower Mound TX",3.06156813519885
33.7458511,-117.826166,1999,65313,"Tustin CA",3.06217751443051
38.2493581,-122.0399663,2001,97965,"Fairfield CA",3.06231817485837
43.0116784,-88.2314813,2001,65287,"Waukesha WI",3.06339700093434
37.4137536,-79.1422464,2000,65269,"Lynchburg VA",3.06424182996522
37.6688205,-122.0807964,1978,97887,"Hayward CA",3.06475834380459
37.9715592,-87.5710898,1986,130477,"Evansville IN",3.06567441004928
34.9530337,-120.4357191,1994,65223,"Santa Maria CA",3.06640295601245
34.5361067,-117.2911565,2001,65219,"Victorville CA",3.06659102408807
41.394817,-73.4540111,1994,65217,"Danbury CT",3.06668506677707
27.9658533,-82.8001026,1985,97824,"Clearwater FL",3.06673209028459
35.6145169,-88.8139469,2010,65211,"Jackson TN",3.06696722945515
40.9312099,-73.8987469,1981,195572,"Yonkers NY",3.06792383367762
42.9956397,-71.4547891,1995,97785,"Manchester NH",3.06795520785397
27.5305671,-99.4803241,1963,65188,"Laredo TX",3.06804933423329
41.5236437,-90.5776367,1997,97752,"Davenport IA",3.06899091578689
38.2975381,-122.286865,1997,65132,"Napa CA",3.07068721979979
41.6362152,-70.934205,1994,97694,"New Bedford MA",3.07081294654738
41.5236437,-90.5776367,1998,97651,"Davenport IA",3.07216515959898
34.1975048,-119.1770516,1987,130190,"Oxnard CA",3.07243259850987
37.3021632,-120.4829677,2001,65080,"Merced CA",3.07314074984634
37.9715592,-87.5710898,1987,130125,"Evansville IN",3.07396733909702
