"lat","long","year","pop1","citystate","rape_per100k"
44.96,-93.27,1962,479106,"Minneapolis MN",7.93143897175155
32.32,-90.21,1969,176500,"Jackson MS",7.93201133144476
32.03,-102.1,1975,63029,"Midland TX",7.9328563042409
40.66,-74.11,2010,63024,"Bayonne NJ",7.93348565625793
27.71,-97.29,1962,176436,"Corpus Christi TX",7.93488857149335
42.27,-85.59,1966,88215,"Kalamazoo MI",7.93515841976988
41.8,-71.36,1991,50406,"East Providence RI",7.93556322660001
41.51,-81.56,1968,63000,"Cleveland Heights OH",7.93650793650794
37.97,-122,1966,75600,"Concord CA",7.93650793650794
25.81,-80.14,1965,75600,"Miami Beach FL",7.93650793650794
33.63,-117.7,1998,75568,"Lake Forest CA",7.9398687275037
28.5,-81.37,1961,88135,"Orlando FL",7.94236115050774
40.09,-74.39,1964,75529,"Hamilton NJ",7.94396854188457
44.02,-88.55,1983,50350,"Oshkosh WI",7.94438927507448
43.01,-88.24,1981,50346,"Waukesha WI",7.94502045842768
40.66,-74.11,1996,62931,"Bayonne NJ",7.94520983299169
40.72,-74.23,1967,62922,"Irvington NJ",7.94634626998506
42.67,-73.8,1967,125830,"Albany NY",7.94723039020901
41.7,-71.42,1978,88072,"Warwick RI",7.94804251067309
41.38,-82.11,1965,50307,"Elyria OH",7.95117975629634
42.96,-85.66,1962,201168,"Grand Rapids MI",7.95355126063787
40.92,-73.78,1972,75400,"New Rochelle NY",7.95755968169761
38.04,-84.46,1960,62810,"Lexington KY",7.96051584142652
32.91,-96.63,1965,62777,"Garland TX",7.96470044761616
41.37,-72.89,1979,50221,"Hamden CT",7.96479560343283
41.48,-81.8,1979,62769,"Lakewood OH",7.96571556022878
27.98,-82.77,1967,50200,"Clearwater FL",7.96812749003984
41.71,-71.11,1976,100339,"Fall River MA",7.97297162618722
41.89,-87.79,1971,62700,"Oak Park IL",7.97448165869219
38.11,-122.26,1965,62700,"Vallejo CA",7.97448165869219
42.5,-90.69,1979,62683,"Dubuque IA",7.97664438524002
33.9,-118.01,2009,50139,"La Mirada CA",7.97782165579688
42.27,-71.81,1968,175454,"Worcester MA",7.97929941751114
41.51,-81.56,1966,62626,"Cleveland Heights OH",7.98390444863156
34.05,-118.13,1965,50100,"Monterey Park CA",7.98403193612774
33.88,-117.85,2008,50043,"Placentia CA",7.99312591171592
34.19,-118.87,1996,112559,"Thousand Oaks CA",7.9958066436269
42.33,-83.27,1978,75027,"Dearborn Heights MI",7.99712103642689
40.74,-74.03,2010,50005,"Hoboken NJ",7.999200079992
32.77,-96.6,1974,62500,"Mesquite TX",8
47.67,-117.41,1967,187500,"Spokane WA",8
37.97,-122,1964,62483,"Concord CA",8.00217659203303
35.11,-90.01,1964,562329,"Memphis TN",8.00243273955282
40.66,-74.11,1994,62467,"Bayonne NJ",8.00422623145021
32.84,-83.66,1962,124898,"Macon GA",8.00653333119826
35.27,-106.66,2010,87391,"Rio Rancho NM",8.00997814420249
34.04,-84.36,2005,87386,"Roswell GA",8.01043645435196
42.98,-71.44,1986,99824,"Manchester NH",8.0141048244911
33.81,-117.82,2009,137132,"Orange CA",8.02146836624566
34.05,-118.13,2002,62257,"Monterey Park CA",8.0312254043722
40.92,-73.78,1974,74700,"New Rochelle NY",8.03212851405623
34.18,-118.25,1967,136934,"Glendale CA",8.03306702499014
39.12,-94.73,1962,124431,"Kansas City KS",8.03658252364764
45.79,-108.54,1971,62200,"Billings MT",8.03858520900322
43.01,-88.03,1996,62198,"West Allis WI",8.03884369272324
34.18,-118.25,1966,136488,"Glendale CA",8.05931656995487
40.86,-74.16,1980,74417,"Clifton NJ",8.06267385140492
41.38,-82.11,1968,62000,"Elyria OH",8.06451612903226
28.5,-81.37,1968,111550,"Orlando FL",8.0681308830121
33.69,-118.01,1966,86646,"Huntington Beach CA",8.07884957182097
34.02,-118.11,2009,61870,"Montebello CA",8.08146112817197
32.79,-96.77,1961,679684,"Dallas TX",8.09199569211575
42.37,-87.87,1965,61784,"Waukegan IL",8.09271008675385
42.28,-83.73,1965,74100,"Ann Arbor MI",8.09716599190283
42.5,-90.69,1976,61728,"Dubuque IA",8.10005184033178
42.89,-78.86,1964,518509,"Buffalo NY",8.10014869558677
26.13,-80.26,2003,86371,"Plantation FL",8.10457213648099
40.66,-74.11,1991,61681,"Bayonne NJ",8.10622395875553
41.59,-81.52,1978,61577,"Euclid OH",8.11991490329181
42.39,-71.1,1969,86186,"Somerville MA",8.12196876522869
25.78,-80.21,1962,320105,"Miami FL",8.12233485887443
41.24,-80.82,1962,61498,"Warren OH",8.13034570229926
41.58,-93.62,1961,208982,"Des Moines IA",8.13467188561694
33.61,-117.65,1997,86043,"Mission Viejo CA",8.13546715014586
40.22,-74.76,1963,110610,"Trenton NJ",8.1366965012205
39.78,-89.64,1966,86000,"Springfield IL",8.13953488372093
40.91,-74.16,1967,147372,"Paterson NJ",8.14265939255761
25.81,-80.14,1966,73645,"Miami Beach FL",8.14719261321203
38.91,-94.68,1968,73641,"Overland Park KS",8.14763514889803
37.77,-122.26,2001,73602,"Alameda CA",8.15195239259803
41.77,-72.75,1985,61332,"West Hartford CT",8.15235113806822
40.66,-74.11,2004,61331,"Bayonne NJ",8.15248406189366
33.56,-117.21,2007,98051,"Murrieta CA",8.15901928588184
42.57,-83.38,1999,61277,"West Bloomfield Township MI",8.15966839107659
41.7,-71.42,1976,85680,"Warwick RI",8.16993464052288
32.81,-117.14,1964,636364,"San Diego CA",8.17142390204348
32.35,-86.28,1987,195762,"Montgomery AL",8.1731898938507
41.62,-87.49,1965,110100,"Hammond IN",8.17438692098093
34.22,-119.03,2004,61142,"Camarillo CA",8.17768473389814
31.57,-97.18,1962,110023,"Waco TX",8.18010779564273
41.1,-73.55,1975,110000,"Stamford CT",8.18181818181818
41.68,-72.94,1993,61108,"Bristol CT",8.18223473194999
34.08,-118.13,1973,61100,"Alhambra CA",8.18330605564648
42.65,-83.29,1964,85521,"Pontiac MI",8.18512412156079
33.89,-117.77,1999,61037,"Yorba Linda CA",8.19175254353916
41.68,-72.79,2010,73206,"New Britain CT",8.196049504139
33.9,-98.52,1972,97572,"Wichita Falls TX",8.19907350469397
33.97,-118.02,1968,73155,"Whittier CA",8.20176337912651
34.18,-118.25,1972,134087,"Glendale CA",8.20362898715013
42.51,-82.94,1972,60948,"Roseville MI",8.20371464198989
31.85,-106.44,1964,304500,"El Paso TX",8.21018062397373
38.82,-77.09,2009,146145,"Alexandria VA",8.21102329877861
45.79,-108.54,1967,60880,"Billings MT",8.21287779237845
39.93,-83.8,1967,85183,"Springfield OH",8.21760210370614
34.19,-118.33,1967,97243,"Burbank CA",8.22681324105591
41.68,-72.94,1989,60773,"Bristol CT",8.22733779803531
34.26,-118.75,2009,121538,"Simi Valley CA",8.22787934637727
38.22,-85.74,1963,400603,"Louisville KY",8.23758184536811
33.61,-117.65,1990,72820,"Mission Viejo CA",8.23949464432848
27.53,-99.49,1960,60678,"Laredo TX",8.24021886021293
42.39,-71.1,1972,84800,"Somerville MA",8.25471698113208
41.71,-71.11,1970,96898,"Fall River MA",8.25610435715907
41.04,-73.59,1979,60556,"Greenwich CT",8.25682013343021
38.76,-121.29,1999,72658,"Roseville CA",8.25786561700019
41.77,-71.48,1983,72632,"Cranston RI",8.26082167639608
42.58,-83.03,1996,120737,"Sterling Heights MI",8.28246519294003
40.51,-78.4,1977,60361,"Altoona PA",8.28349430923941
41.59,-81.52,1979,60297,"Euclid OH",8.29228651508367
43.01,-88.03,1999,60283,"West Allis WI",8.294212298658
40.92,-73.78,2001,72315,"New Rochelle NY",8.29703381041278
34.18,-118.25,1994,180753,"Glendale CA",8.29861745033277
39.04,-95.69,1967,120467,"Topeka KS",8.30102849743083
32.33,-95.3,1967,60210,"Tyler TX",8.30426839395449
33.61,-117.65,1995,84234,"Mission Viejo CA",8.31018353633925
41.77,-72.75,1996,60161,"West Hartford CT",8.3110320639617
35.98,-80,1967,72189,"High Point NC",8.31151560487055
40.92,-73.78,2000,72182,"New Rochelle NY",8.31232163143166
27.53,-99.49,1979,84202,"Laredo TX",8.31334172584974
40.09,-74.39,1984,84188,"Hamilton NJ",8.31472418872048
32.69,-97.13,1965,60132,"Arlington TX",8.31504024479479
37.76,-121.95,2010,72148,"San Ramon CA",8.31623884237955
42.33,-71.21,1983,84150,"Newton MA",8.3184789067142
42.64,-71.32,1964,96126,"Lowell MA",8.32241016998523
33.93,-117.95,2001,60070,"La Habra CA",8.3236224404861
36.86,-76.36,1965,120000,"Portsmouth VA",8.33333333333333
41.77,-72.75,1992,59997,"West Hartford CT",8.33375002083437
42.39,-71.24,2002,59960,"Waltham MA",8.33889259506338
39.04,-84.51,1962,59959,"Covington KY",8.33903167164229
41.87,-71.37,1982,71947,"Pawtucket RI",8.33947211141535
40.57,-111.85,1985,59954,"Sandy UT",8.3397271241285
35.82,-78.66,1964,107847,"Raleigh NC",8.34515563715263
40.95,-73.87,1974,203700,"Yonkers NY",8.34560628375061
27.71,-97.29,1960,167690,"Corpus Christi TX",8.34873874411116
33.97,-118.02,1966,71857,"Whittier CA",8.34991719665447
41.56,-90.6,1966,95796,"Davenport IA",8.35107937700948
36.13,-95.92,1963,299280,"Tulsa OK",8.35338144881048
33.89,-118.23,1960,71812,"Compton CA",8.35514955717707
42.38,-71.12,1961,107716,"Cambridge MA",8.35530469011103
40.67,-74.19,1960,107698,"Elizabeth NJ",8.35670114579658
35.07,-85.26,1963,131618,"Chattanooga TN",8.3575194882159
40.77,-74.03,1971,59745,"Union City NJ",8.36890116327726
32.86,-96.97,1969,95582,"Irving TX",8.36977673620556
40.51,-78.4,1975,59728,"Altoona PA",8.37128315028128
40.92,-73.78,1985,71672,"New Rochelle NY",8.37147003013729
41.77,-72.75,1994,59700,"West Hartford CT",8.37520938023451
42.1,-75.91,1973,59678,"Binghamton NY",8.37829685981434
35.2,-80.83,1962,214786,"Charlotte NC",8.38043447896976
32.51,-84.87,1971,167003,"Columbus GA",8.38308293862985
30.68,-88.09,1961,202779,"Mobile AL",8.3835111130837
34.19,-118.87,2001,119179,"Thousand Oaks CA",8.39073997935878
41.87,-71.37,1981,71496,"Pawtucket RI",8.39207787848271
44.83,-93.32,1969,83400,"Bloomington MN",8.39328537170264
41.54,-72.8,1991,59549,"Meriden CT",8.39644662378881
39.04,-95.69,1962,119072,"Topeka KS",8.3982800322494
40.3,-111.7,1998,83330,"Orem UT",8.40033601344054
33.69,-112.24,1994,59506,"Peoria AZ",8.40251403219843
41.19,-73.2,1972,154709,"Bridgeport CT",8.40287248964184
41.07,-85.14,1965,178448,"Fort Wayne IN",8.40581009593831
39.78,-89.64,1960,83271,"Springfield IL",8.40628790335171
35.07,-85.26,1962,130850,"Chattanooga TN",8.40657241115781
41.82,-71.42,1965,190300,"Providence RI",8.40777719390436
34.19,-118.87,1999,118916,"Thousand Oaks CA",8.40929731911601
41.68,-86.27,1989,106878,"South Bend IN",8.42081625778926
25.81,-80.14,1963,71229,"Miami Beach FL",8.42353535778966
34.71,-86.63,1968,166100,"Huntsville AL",8.42865743527995
32.32,-90.21,1970,153968,"Jackson MS",8.44331289618622
42.09,-87.98,1976,71012,"Arlington Heights IL",8.44927617867403
40.09,-85.69,1969,70976,"Anderson IN",8.45356176735798
42.33,-71.21,1988,82756,"Newton MA",8.45860118903765
29.57,-95.54,2007,70927,"Missouri City TX",8.45940192028424
26.01,-80.34,1995,82742,"Pembroke Pines FL",8.46003238983829
38.91,-94.68,1973,82729,"Overland Park KS",8.46136179574273
41.48,-81.8,1973,70873,"Lakewood OH",8.46584736077209
37.4,-122.08,2003,70781,"Mountain View CA",8.47685113236603
40.92,-73.78,1965,82537,"New Rochelle NY",8.48104486472733
41.1,-80.65,1966,164987,"Youngstown OH",8.48551704073654
39.99,-82.99,1961,471316,"Columbus OH",8.48687504773867
42.58,-87.85,1974,82477,"Kenosha WI",8.48721461740849
38.86,-104.76,1964,82451,"Colorado Springs CO",8.48989096554317
41.66,-83.58,1961,318003,"Toledo OH",8.4904859388119
41.68,-72.79,2007,70630,"New Britain CT",8.49497380716409
32.81,-117.14,1962,612000,"San Diego CA",8.49673202614379
42.67,-73.8,1962,129388,"Albany NY",8.50156119578323
40.92,-73.78,1980,70519,"New Rochelle NY",8.508345268651
26.21,-98.32,2005,58763,"Mission TX",8.50875550941919
42.7,-71.16,1968,70433,"Lawrence MA",8.51873411611035
42.05,-87.69,1965,82100,"Evanston IL",8.52618757612668
41.68,-72.79,2009,70368,"New Britain CT",8.52660300136426
42.27,-85.59,1961,82089,"Kalamazoo MI",8.5273300929479
40.09,-74.39,1973,82081,"Hamilton NJ",8.52816120661298
42.12,-72.54,1968,164156,"Springfield MA",8.52847291600673
41.04,-73.59,1998,58613,"Greenwich CT",8.53053076962449
42.31,-83.21,1968,117200,"Dearborn MI",8.53242320819113
41.54,-72.8,1993,58549,"Meriden CT",8.53985550564484
40.09,-85.69,1968,70250,"Anderson IN",8.54092526690391
40.77,-74.03,1970,58537,"Union City NJ",8.54160616362301
34.53,-117.21,2003,58533,"Apple Valley CA",8.54218987579656
41.54,-72.8,1994,58513,"Meriden CT",8.5451096337566
41.76,-72.62,1976,58500,"East Hartford CT",8.54700854700855
38.91,-94.68,1965,58500,"Overland Park KS",8.54700854700855
41.04,-73.59,1994,58441,"Greenwich CT",8.55563730942318
33.45,-117.61,2004,58434,"San Clemente CA",8.55666221720231
38.8,-90.32,1974,70100,"Florissant MO",8.55920114122682
39.04,-84.51,1965,58400,"Covington KY",8.56164383561644
34.04,-84.36,1997,58262,"Roswell GA",8.5819230373142
40.67,-74.19,1965,116520,"Elizabeth NJ",8.58221764503948
37.4,-122.14,2008,58203,"Palo Alto CA",8.59062247650465
33.94,-117.4,1962,93113,"Riverside CA",8.59171114667125
40.91,-73.83,1977,69807,"Mount Vernon NY",8.59512656323864
41.53,-88.12,1964,69795,"Joliet IL",8.59660434128519
33.66,-112.47,2009,104692,"Surprise AZ",8.59664539792916
44.92,-123.02,1965,58159,"Salem OR",8.59712168366031
40.86,-74.13,2010,69781,"Passaic NJ",8.59832905805305
37.4,-122.14,2003,58147,"Palo Alto CA",8.59889590176621
37.4,-79.19,1964,58133,"Lynchburg VA",8.60096674866255
33.66,-117.8,2008,209278,"Irvine CA",8.60099962729002
33.88,-117.93,1968,81370,"Fullerton CA",8.60267912006882
41.13,-73.26,2003,58096,"Fairfield CT",8.60644450564583
42.31,-71.44,1974,69700,"Framingham MA",8.60832137733142
41.82,-71.42,1969,185711,"Providence RI",8.61553704411693
42.4,-83.37,1981,104420,"Livonia MI",8.61903849837196
39.7,-84.15,1970,69599,"Kettering OH",8.62081351743559
42.7,-71.16,1998,69599,"Lawrence MA",8.62081351743559
29.46,-98.51,1962,660772,"San Antonio TX",8.62627351037877
41.1,-73.55,1961,92713,"Stamford CT",8.62877913561205
42.39,-71.1,1996,69521,"Somerville MA",8.63048575250644
38.92,-94.38,2000,69520,"Lee's Summit MO",8.63060989643268
42.58,-87.85,1973,81014,"Kenosha WI",8.64048189201866
25.86,-80.3,1984,161957,"Hialeah FL",8.64426977531073
41.37,-72.89,2008,57803,"Hamden CT",8.65007006556753
34.26,-118.75,1975,69336,"Simi Valley CA",8.65351332641052
41.4,-75.67,1972,104000,"Scranton PA",8.65384615384615
42.38,-71.12,1962,103949,"Cambridge MA",8.6580919489365
40.53,-74.37,1975,69273,"Edison NJ",8.6613832229007
33.42,-112.32,2006,69256,"Avondale AZ",8.66350929883331
42.58,-83.14,1988,69237,"Troy MI",8.66588673686035
29.67,-82.34,1966,57697,"Gainesville FL",8.66596183510408
42.39,-71.24,1991,57681,"Waltham MA",8.66836566633727
42.43,-71.06,1961,57676,"Malden MA",8.66911713711076
42.09,-87.98,1973,69200,"Arlington Heights IL",8.67052023121387
40.71,-74.06,1968,265196,"Jersey City NJ",8.67283066109595
42.03,-87.9,1977,57631,"Des Plaines IL",8.6758862417796
44.01,-92.48,1973,57600,"Rochester MN",8.68055555555556
39.95,-86.02,2006,57599,"Fishers IN",8.6807062622615
41.48,-81.8,1976,69103,"Lakewood OH",8.6826910553811
41.13,-73.26,2008,57568,"Fairfield CT",8.68538076709283
39.78,-89.64,1974,92000,"Springfield IL",8.69565217391304
41.97,-91.67,1974,115000,"Cedar Rapids IA",8.69565217391304
42.31,-83.21,1969,115000,"Dearborn MI",8.69565217391304
42.03,-87.9,1968,57462,"Des Plaines IL",8.70140266610978
42.67,-73.8,1970,114873,"Albany NY",8.70526581529167
40.74,-84.11,1967,57428,"Lima OH",8.70655429407258
32.77,-96.6,1971,57400,"Mesquite TX",8.71080139372822
38.91,-94.68,1975,80352,"Overland Park KS",8.71166865790522
33.89,-117.77,1993,57387,"Yorba Linda CA",8.71277467022148
40.86,-74.16,2002,80317,"Clifton NJ",8.71546497005615
42.1,-75.91,1975,57346,"Binghamton NY",8.71900394098978
40.86,-74.13,2005,68812,"Passaic NJ",8.71940940533628
42.57,-83.38,1997,57336,"West Bloomfield Township MI",8.72052462676155
42.31,-83.21,1962,114589,"Dearborn MI",8.72684114531063
42.18,-72.57,1974,68700,"Chicopee MA",8.73362445414847
40.92,-73.78,1989,68696,"New Rochelle NY",8.73413299173169
37.4,-122.14,2005,57240,"Palo Alto CA",8.73515024458421
37.37,-121.97,1963,80114,"Santa Clara CA",8.73754899268542
42.42,-71.11,1991,57212,"Medford MA",8.73942529539258
44.02,-88.55,1997,57201,"Oshkosh WI",8.7411059247216
41.54,-72.8,1968,57200,"Meriden CT",8.74125874125874
41.97,-91.67,1973,114391,"Cedar Rapids IA",8.74194648180364
45.17,-93.21,2010,57186,"Blaine MN",8.74339873395586
37.3,-121.85,1965,343000,"San Jose CA",8.7463556851312
42.42,-71.11,1994,57155,"Medford MA",8.74814102003324
25.81,-80.14,1967,80000,"Miami Beach FL",8.75
41.13,-73.26,1971,57100,"Fairfield CT",8.75656742556918
42.4,-83.37,1974,114200,"Livonia MI",8.75656742556918
32.99,-96.9,2006,68469,"Carrollton TX",8.76308986548657
34.76,-77.4,2004,68460,"Jacksonville NC",8.76424189307625
41.77,-88.29,1969,68421,"Aurora IL",8.76923751479809
41.4,-73.47,1975,57000,"Danbury CT",8.7719298245614
37.52,-122.21,1967,57000,"Redwood City CA",8.7719298245614
43.17,-77.62,1963,319195,"Rochester NY",8.77206723162957
31.87,-102.35,1971,79700,"Odessa TX",8.78293601003764
41.54,-72.8,1995,56928,"Meriden CT",8.78302417088252
41.09,-73.42,1985,79694,"Norwalk CT",8.78359725951766
40.91,-74.16,1965,148000,"Paterson NJ",8.78378378378378
40.28,-76.88,1964,79633,"Harrisburg PA",8.79032561877614
40.86,-74.13,1969,56872,"Passaic NJ",8.79167252778169
35.36,-119,1961,56848,"Bakersfield CA",8.79538418238109
26.53,-80.08,2010,68217,"Boynton Beach FL",8.79546154184441
30.09,-94.14,1969,136400,"Beaumont TX",8.79765395894428
42.51,-82.94,1977,68200,"Roseville MI",8.79765395894428
25.86,-80.3,1970,102297,"Hialeah FL",8.79791196222763
34.21,-92.02,1964,56823,"Pine Bluff AR",8.79925382327579
38.91,-94.68,1971,79549,"Overland Park KS",8.79960778890998
42.32,-71.14,1997,56774,"Brookline MA",8.80684820516434
43.08,-89.39,1966,170144,"Madison WI",8.81606168892232
37.43,-121.89,2009,68047,"Milpitas CA",8.81743500815613
26.53,-80.08,2008,68033,"Boynton Beach FL",8.81924948186909
41.72,-87.75,2010,56690,"Oak Lawn IL",8.81989768918681
33.33,-111.76,1998,68025,"Gilbert AZ",8.82028665931643
47.5,-111.29,1965,68000,"Great Falls MT",8.8235294117647
40.86,-74.16,2001,79327,"Clifton NJ",8.82423386740958
34.13,-118.04,2006,56659,"Arcadia CA",8.82472334492314
40.04,-76.3,1973,56652,"Lancaster PA",8.82581374002683
41.59,-81.52,1976,67976,"Euclid OH",8.82664469812875
42.18,-72.57,1990,56632,"Chicopee MA",8.82893063992089
40.17,-105.11,2003,79235,"Longmont CO",8.83447971224838
34.13,-118.04,2009,56596,"Arcadia CA",8.83454661106792
34.18,-118.25,1996,181019,"Glendale CA",8.83885117031914
41.66,-70.94,1969,101800,"New Bedford MA",8.84086444007858
32.81,-117.14,1963,633289,"San Diego CA",8.84272425385566
30.46,-84.28,1969,67830,"Tallahassee FL",8.84564352056612
25.81,-80.14,1974,90415,"Miami Beach FL",8.84808936570259
34,-117.81,1993,56487,"Diamond Bar CA",8.8515941721104
44.27,-88.4,1978,56475,"Appleton WI",8.85347498893316
41.09,-73.42,1986,79051,"Norwalk CT",8.85504294695829
40.92,-73.78,1992,67745,"New Rochelle NY",8.85674219499594
42.67,-73.8,1966,124182,"Albany NY",8.8579665329919
41.51,-81.56,1982,56435,"Cleveland Heights OH",8.85975015504563
41.38,-81.73,1984,90258,"Parma OH",8.8634802455184
33.71,-117.95,2004,56390,"Fountain Valley CA",8.86682035821954
34.18,-118.25,2010,191719,"Glendale CA",8.86714410152358
42.42,-71.11,1997,56378,"Medford MA",8.86870765192096
34.13,-118.04,2010,56364,"Arcadia CA",8.87091051025477
43.66,-70.28,1971,67632,"Portland ME",8.87154009936125
34.19,-118.33,1960,90155,"Burbank CA",8.87360656646886
25.81,-80.14,1983,101402,"Miami Beach FL",8.87556458452496
39.82,-105.11,1989,90135,"Arvada CO",8.87557552560049
30.68,-88.09,1960,202779,"Mobile AL",8.87665882561804
39.99,-82.99,1962,495602,"Columbus OH",8.87809169454522
40.25,-111.64,1982,78840,"Provo UT",8.87874175545408
29.62,-95.62,2010,78817,"Sugar Land TX",8.88133270741084
31.24,-85.41,1995,56241,"Dothan AL",8.89031133870308
40.91,-73.83,1963,78730,"Mount Vernon NY",8.89114695795758
42.1,-75.91,1982,56230,"Binghamton NY",8.89205050684688
41.09,-73.42,1995,78710,"Norwalk CT",8.89340617456486
42.43,-71.06,2006,56207,"Malden MA",8.89568914903838
40.04,-76.3,1965,56200,"Lancaster PA",8.89679715302491
37.69,-122.47,2010,101123,"Daly City CA",8.90005241141976
37.66,-122.42,1993,56178,"South San Francisco CA",8.90028124888746
37.28,-79.96,1965,101118,"Roanoke VA",8.900492493918
42.5,-96.39,1962,89827,"Sioux City IA",8.90600821579258
42.42,-71.11,1996,56139,"Medford MA",8.9064643117975
42.64,-71.32,1962,89807,"Lowell MA",8.90799158194796
33.83,-118.34,1960,100991,"Torrance CA",8.91168519967126
33.94,-118.19,1962,56048,"South Gate CA",8.92092492149586
34.04,-84.36,1995,56044,"Roswell GA",8.92156163014774
41.96,-70.67,2007,56023,"Plymouth MA",8.92490584224336
40.48,-79.83,1986,56019,"Penn Hills PA",8.92554311929881
42.09,-87.98,1982,67210,"Arlington Heights IL",8.92724296979616
40.25,-111.64,1973,56000,"Provo UT",8.92857142857143
30.21,-93.2,1977,78400,"Lake Charles LA",8.92857142857143
34.18,-118.25,2003,201522,"Glendale CA",8.93202727245661
30.51,-97.83,2007,55973,"Cedar Park TX",8.9328783520626
34.06,-117.76,1960,67157,"Pomona CA",8.93428830948375
